GapBuy;GapSell;AvBid;AvAsk;Spread;SpreadK;MinLev;MinLevClose;FixTp;FixSl;FastSpread;dTFast;tpsFast;dTSlow;tpsSlow;
-12.97;5.45;-194.45;-334.03;139.58;139.58;139719.58;41.87;139.58;279.16;240.00;978.43;1.02;875.07;1.14;
-12.90;5.58;-194.58;-334.10;139.52;139.52;139659.52;41.86;139.52;279.04;230.00;978.43;1.02;875.07;1.14;
-12.83;1.75;-194.75;-334.17;139.42;139.42;139559.42;41.83;139.42;278.84;230.00;978.43;1.02;907.90;1.10;
14.86;1.82;-194.82;-333.86;139.04;139.04;139179.04;41.71;139.04;278.08;230.00;978.43;1.02;907.90;1.10;
44.05;31.39;-194.39;-333.05;138.66;138.66;138798.66;41.60;138.66;277.32;200.00;965.93;1.04;907.90;1.10;
43.56;31.13;-194.13;-332.56;138.43;138.43;138568.43;41.53;138.43;276.86;230.00;965.93;1.04;907.90;1.10;
-9.32;9.76;-193.76;-332.68;138.92;138.92;139058.92;41.68;138.92;277.84;230.00;965.93;1.04;890.14;1.12;
10.80;29.39;-193.39;-332.80;139.41;139.41;139549.41;41.82;139.41;278.82;230.00;965.14;1.04;890.14;1.12;
-18.78;-0.61;-193.39;-333.22;139.83;139.83;139969.83;41.95;139.83;279.66;230.00;1002.82;1.00;890.14;1.12;
8.05;21.17;-193.17;-333.05;139.88;139.88;140019.88;41.96;139.88;279.76;230.00;1002.82;1.00;958.31;1.04;
-12.41;1.13;-193.13;-332.59;139.46;139.46;139599.46;41.84;139.46;278.92;250.00;991.36;1.01;958.31;1.04;
-12.71;0.69;-192.69;-332.29;139.60;139.60;139739.60;41.88;139.60;279.20;230.00;991.36;1.01;958.31;1.04;
16.99;30.25;-192.25;-331.99;139.74;139.74;139879.74;41.92;139.74;279.48;230.00;984.63;1.02;958.31;1.04;
-7.07;5.06;-192.06;-331.93;139.87;139.87;140009.87;41.96;139.87;279.74;230.00;984.63;1.02;968.50;1.03;
10.48;10.76;-191.76;-331.48;139.72;139.72;139859.72;41.92;139.72;279.44;230.00;984.63;1.02;986.34;1.01;
-9.47;-9.04;-191.96;-331.53;139.57;139.57;139709.57;41.87;139.57;279.14;250.00;1010.63;0.99;986.34;1.01;
-9.46;-9.05;-191.95;-331.54;139.59;139.59;139729.59;41.88;139.59;279.18;230.00;1010.63;0.99;986.34;1.01;
-4.40;10.84;-191.84;-331.60;139.76;139.76;139899.76;41.93;139.76;279.52;230.00;1010.63;0.99;987.49;1.01;
-4.34;-27.88;-192.12;-331.66;139.54;139.54;139679.54;41.86;139.54;279.08;230.00;1010.63;0.99;993.28;1.01;
9.35;-27.86;-192.14;-331.35;139.21;139.21;139349.21;41.76;139.21;278.42;230.00;1010.63;0.99;993.28;1.01;
-0.56;-37.44;-192.56;-331.44;138.88;138.88;139018.88;41.66;138.88;277.76;240.00;1000.03;1.00;993.28;1.01;
-0.17;-36.72;-193.28;-331.83;138.55;138.55;138688.55;41.57;138.55;277.10;230.00;1000.03;1.00;993.28;1.01;
-10.67;0.63;-193.63;-332.33;138.70;138.70;138838.70;41.61;138.70;277.40;230.00;1000.03;1.00;1000.50;1.00;
-32.40;-3.29;-193.71;-332.60;138.89;138.89;139028.89;41.67;138.89;277.78;230.00;1000.03;1.00;1016.73;0.98;
-2.43;26.27;-193.27;-332.57;139.30;139.30;139439.30;41.79;139.30;278.60;200.00;1025.55;0.98;1016.73;0.98;
-2.49;25.83;-192.83;-332.51;139.68;139.68;139819.68;41.90;139.68;279.36;230.00;1025.55;0.98;1016.73;0.98;
-7.80;5.29;-192.29;-332.20;139.91;139.91;140049.91;41.97;139.91;279.82;230.00;1025.55;0.98;1021.92;0.98;
2.04;15.16;-192.16;-332.04;139.88;139.88;140019.88;41.96;139.88;279.76;220.00;1051.35;0.95;1021.92;0.98;
1.98;15.13;-192.13;-331.98;139.85;139.85;139989.85;41.96;139.85;279.70;230.00;1051.35;0.95;1021.92;0.98;
4.89;-11.63;-192.37;-331.89;139.52;139.52;139659.52;41.86;139.52;279.04;230.00;1051.35;0.95;1041.30;0.96;
4.78;0.26;-192.26;-331.78;139.52;139.52;139659.52;41.86;139.52;279.04;230.00;1051.35;0.95;1043.13;0.96;
17.64;0.25;-192.25;-331.64;139.39;139.39;139529.39;41.82;139.39;278.78;230.00;1051.35;0.95;1043.13;0.96;
7.60;-9.70;-192.30;-331.60;139.30;139.30;139439.30;41.79;139.30;278.60;240.00;1051.11;0.95;1043.13;0.96;
7.35;-9.65;-192.35;-331.35;139.00;139.00;139139.00;41.70;139.00;278.00;230.00;1051.11;0.95;1043.13;0.96;
16.73;4.02;-192.02;-330.73;138.71;138.71;138848.71;41.61;138.71;277.42;230.00;1051.11;0.95;1015.96;0.98;
6.61;-5.81;-192.19;-330.61;138.42;138.42;138558.42;41.53;138.42;276.84;230.00;1054.61;0.95;1015.96;0.98;
-13.21;-25.34;-192.66;-330.79;138.13;138.13;138268.13;41.44;138.13;276.26;250.00;1065.63;0.94;1015.96;0.98;
-12.76;-25.39;-192.61;-331.24;138.63;138.63;138768.63;41.59;138.63;277.26;230.00;1065.63;0.94;1015.96;0.98;
-1.42;-10.13;-192.87;-331.58;138.71;138.71;138848.71;41.61;138.71;277.42;230.00;1065.63;0.94;1031.14;0.97;
62.08;124.77;-191.77;-331.08;139.31;139.31;139449.31;41.79;139.31;278.62;230.00;1065.63;0.94;1062.09;0.94;
419.86;433.44;-187.44;-326.86;139.42;139.42;139559.42;41.83;139.42;278.84;230.00;1065.63;0.94;1062.27;0.94;
500.81;515.94;-181.94;-321.81;139.87;139.87;140009.87;41.96;139.87;279.74;230.00;1065.63;0.94;1047.88;0.95;
505.76;520.44;-176.44;-316.76;140.32;140.32;140460.32;42.10;140.32;280.64;220.00;1100.75;0.91;1047.88;0.95;
501.70;489.20;-171.20;-311.70;140.50;140.50;140640.50;42.15;140.50;281.00;220.00;1100.75;0.91;1046.68;0.96;
470.79;460.57;-166.57;-306.79;140.22;140.22;140360.22;42.07;140.22;280.44;220.00;1100.75;0.91;1045.65;0.96;
465.78;453.86;-161.86;-301.78;139.92;139.92;140059.92;41.98;139.92;279.84;220.00;1100.75;0.91;1046.63;0.96;
438.99;449.15;-157.15;-296.99;139.84;139.84;139979.84;41.95;139.84;279.68;220.00;1100.75;0.91;1046.63;0.96;
-90.47;-80.54;-157.46;-297.53;140.07;140.07;140210.07;42.02;140.07;280.14;230.00;1093.54;0.91;1046.63;0.96;
-67.95;-52.31;-157.69;-298.05;140.36;140.36;140500.36;42.11;140.36;280.72;230.00;1093.54;0.91;1027.18;0.97;
-17.93;-2.58;-157.42;-298.07;140.65;140.65;140790.65;42.20;140.65;281.30;230.00;1087.09;0.92;1027.18;0.97;
-47.78;-32.88;-157.12;-298.22;141.10;141.10;141241.10;42.33;141.10;282.20;260.00;1085.85;0.92;1027.18;0.97;
-47.63;-33.33;-156.67;-298.37;141.70;141.70;141841.70;42.51;141.70;283.40;230.00;1085.85;0.92;1027.18;0.97;
-37.69;-23.88;-156.12;-298.31;142.19;142.19;142332.19;42.66;142.19;284.38;220.00;1085.98;0.92;1027.18;0.97;
-37.55;-24.23;-155.77;-298.45;142.68;142.68;142822.68;42.80;142.68;285.36;230.00;1085.98;0.92;1027.18;0.97;
-62.16;-49.33;-155.67;-298.84;143.17;143.17;143313.17;42.95;143.17;286.34;230.00;1085.98;0.92;1040.97;0.96;
-42.21;-29.63;-155.37;-298.79;143.42;143.42;143563.42;43.03;143.42;286.84;230.00;1062.98;0.94;1040.97;0.96;
-14.44;-9.04;-154.96;-298.56;143.60;143.60;143743.60;43.08;143.60;287.20;230.00;1062.98;0.94;1044.16;0.96;
-44.28;-38.99;-155.01;-298.72;143.71;143.71;143853.71;43.11;143.71;287.42;260.00;1063.06;0.94;1044.16;0.96;
-44.22;-39.04;-154.96;-298.78;143.82;143.82;143963.82;43.15;143.82;287.64;230.00;1063.06;0.94;1044.16;0.96;
-24.36;-34.36;-154.64;-298.64;144.00;144.00;144144.00;43.20;144.00;288.00;230.00;1063.06;0.94;1043.53;0.96;
-45.32;-38.64;-154.36;-298.68;144.32;144.32;144464.32;43.30;144.32;288.64;230.00;1063.06;0.94;1043.53;0.96;
-25.38;-19.02;-153.98;-298.62;144.64;144.64;144784.64;43.39;144.64;289.28;230.00;1061.53;0.94;1043.53;0.96;
-45.24;-38.86;-154.14;-298.76;144.62;144.62;144764.62;43.39;144.62;289.24;230.00;1061.15;0.94;1043.53;0.96;
-35.30;-28.80;-154.20;-298.70;144.50;144.50;144644.50;43.35;144.50;289.00;220.00;1063.41;0.94;1043.53;0.96;
-35.46;-28.84;-154.16;-298.54;144.38;144.38;144524.38;43.31;144.38;288.76;230.00;1063.41;0.94;1043.53;0.96;
-60.47;-77.49;-154.51;-298.53;144.02;144.02;144164.02;43.21;144.02;288.04;230.00;1063.41;0.94;1055.61;0.95;
-32.76;-31.40;-154.60;-298.24;143.64;143.64;143783.64;43.09;143.64;287.28;230.00;1063.41;0.94;1001.94;1.00;
26.66;28.09;-154.09;-297.66;143.57;143.57;143713.57;43.07;143.57;287.14;230.00;1063.07;0.94;1001.94;1.00;
-1.40;5.80;-153.80;-297.60;143.80;143.80;143943.80;43.14;143.80;287.60;230.00;1063.07;0.94;988.84;1.01;
-70.96;-63.99;-154.01;-298.04;144.03;144.03;144174.03;43.21;144.03;288.06;300.00;1062.88;0.94;988.84;1.01;
-70.77;-63.78;-154.22;-298.23;144.01;144.01;144154.01;43.20;144.01;288.02;230.00;1062.88;0.94;988.84;1.01;
-90.28;-83.27;-154.73;-298.72;143.99;143.99;144133.99;43.20;143.99;287.98;250.00;1065.97;0.94;988.84;1.01;
-89.79;-82.76;-155.24;-299.21;143.97;143.97;144113.97;43.19;143.97;287.94;230.00;1065.97;0.94;988.84;1.01;
-41.58;-29.58;-155.42;-299.42;144.00;144.00;144144.00;43.20;144.00;288.00;230.00;1065.97;0.94;991.60;1.01;
-70.08;-50.58;-155.42;-299.92;144.50;144.50;144644.50;43.35;144.50;289.00;230.00;1065.97;0.94;993.02;1.01;
-59.54;-40.68;-155.32;-300.46;145.14;145.14;145285.14;43.54;145.14;290.28;230.00;1055.13;0.95;993.02;1.01;
-49.10;-30.70;-155.30;-300.90;145.60;145.60;145745.60;43.68;145.60;291.20;230.00;1055.04;0.95;993.02;1.01;
-26.56;-27.75;-155.25;-301.44;146.19;146.19;146336.19;43.86;146.19;292.38;230.00;1055.04;0.95;1008.32;0.99;
-46.12;-47.90;-155.10;-301.88;146.78;146.78;146926.78;44.03;146.78;293.56;250.00;1065.17;0.94;1008.32;0.99;
-46.11;-47.86;-155.14;-301.89;146.75;146.75;146896.75;44.03;146.75;293.50;230.00;1065.17;0.94;1008.32;0.99;
-32.14;-62.57;-155.43;-301.86;146.43;146.43;146576.43;43.93;146.43;292.86;230.00;1065.17;0.94;1000.22;1.00;
-32.07;-25.55;-155.45;-301.93;146.48;146.48;146626.48;43.94;146.48;292.96;230.00;1065.17;0.94;995.91;1.00;
-42.87;-25.80;-155.20;-302.13;146.93;146.93;147076.93;44.08;146.93;293.86;230.00;1065.17;0.94;995.91;1.00;
-22.77;-6.15;-154.85;-302.23;147.38;147.38;147527.38;44.21;147.38;294.76;230.00;1065.11;0.94;995.91;1.00;
-16.07;-38.10;-154.90;-301.93;147.03;147.03;147177.03;44.11;147.03;294.06;230.00;1065.11;0.94;994.32;1.01;
-30.13;-48.84;-155.16;-301.87;146.71;146.71;146856.71;44.01;146.71;293.42;230.00;1065.11;0.94;989.12;1.01;
-20.29;-38.68;-155.32;-301.71;146.39;146.39;146536.39;43.92;146.39;292.78;220.00;1057.28;0.95;989.12;1.01;
-20.21;-38.27;-155.73;-301.79;146.06;146.06;146206.06;43.82;146.06;292.12;230.00;1057.28;0.95;989.12;1.01;
-28.35;-55.98;-156.02;-301.65;145.63;145.63;145775.63;43.69;145.63;291.26;230.00;1057.28;0.95;988.91;1.01;
-58.19;-85.39;-156.61;-301.81;145.20;145.20;145345.20;43.56;145.20;290.40;230.00;1058.65;0.94;988.91;1.01;
-54.96;-61.93;-157.07;-302.04;144.97;144.97;145114.97;43.49;144.97;289.94;230.00;1058.65;0.94;994.62;1.01;
-25.03;-31.77;-157.23;-301.97;144.74;144.74;144884.74;43.42;144.74;289.48;230.00;1058.58;0.94;994.62;1.01;
-15.30;-16.86;-157.14;-301.70;144.56;144.56;144704.56;43.37;144.56;289.12;230.00;1058.58;0.94;979.30;1.02;
21.16;-28.73;-157.27;-301.16;143.89;143.89;144033.89;43.17;143.89;287.78;230.00;1058.58;0.94;979.30;1.02;
-9.28;-58.59;-157.41;-300.72;143.31;143.31;143453.31;42.99;143.31;286.62;230.00;1020.50;0.98;979.30;1.02;
-62.09;-80.13;-157.87;-300.91;143.04;143.04;143183.04;42.91;143.04;286.08;230.00;1020.50;0.98;979.06;1.02;
-62.89;-53.93;-158.07;-301.11;143.04;143.04;143183.04;42.91;143.04;286.08;230.00;1020.50;0.98;965.63;1.04;
-62.75;-28.19;-157.81;-301.25;143.44;143.44;143583.44;43.03;143.44;286.88;230.00;1020.50;0.98;966.50;1.03;
-38.75;-28.35;-157.65;-301.25;143.60;143.60;143743.60;43.08;143.60;287.20;230.00;1020.50;0.98;966.50;1.03;
10.78;21.22;-157.22;-300.78;143.56;143.56;143703.56;43.07;143.56;287.12;180.00;1005.32;0.99;966.50;1.03;
10.21;20.69;-156.69;-300.21;143.52;143.52;143663.52;43.06;143.52;287.04;230.00;1005.32;0.99;966.50;1.03;
9.64;-5.58;-156.42;-299.64;143.22;143.22;143363.22;42.97;143.22;286.44;230.00;1005.32;0.99;995.41;1.00;
-9.74;-10.84;-156.16;-299.26;143.10;143.10;143243.10;42.93;143.10;286.20;230.00;1005.32;0.99;1004.99;1.00;
-39.54;-40.80;-156.20;-299.46;143.26;143.26;143403.26;42.98;143.26;286.52;230.00;1051.22;0.95;1004.99;1.00;
-42.01;-12.74;-156.26;-299.99;143.73;143.73;143873.73;43.12;143.73;287.46;230.00;1051.22;0.95;1005.89;0.99;
-119.69;-107.72;-157.28;-301.31;144.03;144.03;144174.03;43.21;144.03;288.06;230.00;1051.22;0.95;1005.46;0.99;
-118.90;-143.54;-158.46;-302.10;143.64;143.64;143783.64;43.09;143.64;287.28;230.00;1051.22;0.95;997.40;1.00;
-130.78;-142.16;-159.84;-303.22;143.38;143.38;143523.38;43.01;143.38;286.76;230.00;1051.22;0.95;997.40;1.00;
-21.06;-32.18;-159.82;-302.94;143.12;143.12;143263.12;42.94;143.12;286.24;120.00;1051.40;0.95;997.40;1.00;
-21.07;-31.98;-160.02;-302.93;142.91;142.91;143052.91;42.87;142.91;285.82;230.00;1051.40;0.95;997.40;1.00;
-31.18;-41.88;-160.12;-302.82;142.70;142.70;142842.70;42.81;142.70;285.40;240.00;1048.29;0.95;997.40;1.00;
-31.29;-41.78;-160.22;-302.71;142.49;142.49;142632.49;42.75;142.49;284.98;230.00;1048.29;0.95;997.40;1.00;
-21.20;-31.48;-160.52;-302.80;142.28;142.28;142422.28;42.68;142.28;284.56;230.00;1058.14;0.95;997.40;1.00;
-31.25;-41.33;-160.67;-302.75;142.08;142.08;142222.08;42.62;142.08;284.16;230.00;1056.91;0.95;997.40;1.00;
-38.05;-10.43;-160.57;-302.95;142.38;142.38;142522.38;42.71;142.38;284.76;230.00;1056.91;0.95;1032.33;0.97;
-28.15;-0.83;-160.17;-302.85;142.68;142.68;142822.68;42.80;142.68;285.36;230.00;1064.00;0.94;1032.33;0.97;
-26.27;-27.96;-160.04;-302.73;142.69;142.69;142832.69;42.81;142.69;285.38;230.00;1064.00;0.94;1031.39;0.97;
-36.24;-37.79;-160.21;-302.76;142.55;142.55;142692.55;42.77;142.55;285.10;240.00;1063.48;0.94;1031.39;0.97;
-36.21;-38.01;-159.99;-302.79;142.80;142.80;142942.80;42.84;142.80;285.60;230.00;1063.48;0.94;1031.39;0.97;
-118.21;-104.56;-160.44;-303.79;143.35;143.35;143493.35;43.01;143.35;286.70;230.00;1063.48;0.94;1033.68;0.97;
-138.10;-131.93;-161.07;-304.90;143.83;143.83;143973.83;43.15;143.83;287.66;230.00;1063.48;0.94;1032.93;0.97;
-37.99;-32.30;-160.70;-305.01;144.31;144.31;144454.31;43.29;144.31;288.62;130.00;1043.83;0.96;1032.93;0.97;
-37.99;-32.30;-160.70;-305.01;144.31;144.31;144454.31;43.29;144.31;288.62;230.00;1043.83;0.96;1032.93;0.97;
-28.31;-22.44;-160.56;-304.69;144.13;144.13;144274.13;43.24;144.13;288.26;230.00;1044.38;0.96;1032.93;0.97;
-33.28;-43.07;-160.93;-304.72;143.79;143.79;143933.79;43.14;143.79;287.58;230.00;1044.38;0.96;1038.38;0.96;
-33.25;-15.97;-161.03;-304.75;143.72;143.72;143863.72;43.12;143.72;287.44;230.00;1044.38;0.96;1031.70;0.97;
-34.26;-16.07;-160.93;-304.74;143.81;143.81;143953.81;43.14;143.81;287.62;230.00;1044.38;0.96;1031.70;0.97;
-44.07;-25.97;-161.03;-304.93;143.90;143.90;144043.90;43.17;143.90;287.80;230.00;1043.77;0.96;1031.70;0.97;
-33.98;-15.97;-161.03;-305.02;143.99;143.99;144133.99;43.20;143.99;287.98;230.00;1031.23;0.97;1031.70;0.97;
-43.76;-26.14;-160.86;-305.24;144.38;144.38;144524.38;43.31;144.38;288.76;240.00;1031.61;0.97;1031.70;0.97;
-43.54;-26.19;-160.81;-305.46;144.65;144.65;144794.65;43.40;144.65;289.30;230.00;1031.61;0.97;1031.70;0.97;
-43.19;-57.92;-161.08;-305.81;144.73;144.73;144874.73;43.42;144.73;289.46;230.00;1031.61;0.97;1050.71;0.95;
-36.01;-57.75;-161.25;-305.99;144.74;144.74;144884.74;43.42;144.74;289.48;230.00;1031.61;0.97;1050.71;0.95;
-59.59;-59.56;-161.44;-306.41;144.97;144.97;145114.97;43.49;144.97;289.94;230.00;1031.61;0.97;1047.55;0.95;
-29.37;-29.53;-161.47;-306.63;145.16;145.16;145305.16;43.55;145.16;290.32;200.00;1042.22;0.96;1047.55;0.95;
-29.25;-29.60;-161.40;-306.75;145.35;145.35;145495.35;43.61;145.35;290.70;230.00;1042.22;0.96;1047.55;0.95;
-29.33;4.78;-160.78;-306.67;145.89;145.89;146035.89;43.77;145.89;291.78;230.00;1042.22;0.96;1028.78;0.97;
-13.57;4.16;-160.16;-306.43;146.27;146.27;146416.27;43.88;146.27;292.54;230.00;1042.22;0.96;1028.78;0.97;
-33.50;-16.11;-159.89;-306.50;146.61;146.61;146756.61;43.98;146.61;293.22;250.00;1041.39;0.96;1028.78;0.97;
-32.79;-15.02;-160.98;-307.21;146.23;146.23;146376.23;43.87;146.23;292.46;230.00;1041.39;0.96;1028.78;0.97;
-38.36;-20.70;-165.30;-311.64;146.34;146.34;146486.34;43.90;146.34;292.68;230.00;1044.59;0.96;1028.78;0.97;
-3.37;-20.45;-170.55;-316.63;146.08;146.08;146226.08;43.82;146.08;292.16;230.00;1044.59;0.96;1027.44;0.97;
1.72;-14.11;-175.89;-321.72;145.83;145.83;145975.83;43.75;145.83;291.66;230.00;1044.59;0.96;1027.70;0.97;
-19.91;-9.03;-180.97;-327.09;146.12;146.12;146266.12;43.84;146.12;292.24;230.00;1044.59;0.96;1027.70;0.97;
-4.90;5.71;-185.71;-332.10;146.39;146.39;146536.39;43.92;146.39;292.78;230.00;1041.62;0.96;1027.70;0.97;
-9.79;0.53;-190.53;-337.21;146.68;146.68;146826.68;44.00;146.68;293.36;230.00;1055.72;0.95;1027.70;0.97;
5.00;15.25;-195.25;-342.00;146.75;146.75;146896.75;44.03;146.75;293.50;230.00;1056.27;0.95;1027.70;0.97;
1.52;-7.11;-194.89;-341.52;146.63;146.63;146776.63;43.99;146.63;293.26;230.00;1056.27;0.95;1044.19;0.96;
1.26;9.64;-194.64;-341.26;146.62;146.62;146766.62;43.99;146.62;293.24;230.00;1056.27;0.95;1044.46;0.96;
10.41;9.89;-194.89;-341.41;146.52;146.52;146666.52;43.96;146.52;293.04;230.00;1056.27;0.95;1044.46;0.96;
0.36;-0.06;-194.94;-341.36;146.42;146.42;146566.42;43.93;146.42;292.84;230.00;1061.79;0.94;1044.46;0.96;
10.21;9.89;-194.89;-341.21;146.32;146.32;146466.32;43.90;146.32;292.64;230.00;1070.29;0.93;1044.46;0.96;
33.92;-38.57;-195.43;-340.92;145.49;145.49;145635.49;43.65;145.49;290.98;230.00;1070.29;0.93;1049.94;0.95;
53.43;-18.23;-195.77;-340.43;144.66;144.66;144804.66;43.40;144.66;289.32;210.00;1068.66;0.94;1049.94;0.95;
52.69;-18.14;-195.86;-339.69;143.83;143.83;143973.83;43.15;143.83;287.66;230.00;1068.66;0.94;1049.94;0.95;
-1.31;10.86;-195.86;-339.69;143.83;143.83;143973.83;43.15;143.83;287.66;230.00;1068.66;0.94;1053.48;0.95;
-10.93;1.17;-196.17;-340.07;143.90;143.90;144043.90;43.17;143.90;287.80;230.00;1069.51;0.94;1053.48;0.95;
10.93;28.90;-195.90;-339.93;144.03;144.03;144174.03;43.21;144.03;288.06;230.00;1069.51;0.94;1030.48;0.97;
0.89;18.73;-195.73;-339.89;144.16;144.16;144304.16;43.25;144.16;288.32;240.00;1069.58;0.93;1030.48;0.97;
1.05;18.61;-195.61;-340.05;144.44;144.44;144584.44;43.33;144.44;288.88;230.00;1069.58;0.93;1030.48;0.97;
10.90;28.35;-195.35;-339.90;144.55;144.55;144694.55;43.37;144.55;289.10;230.00;1070.51;0.93;1030.48;0.97;
37.68;-23.19;-195.81;-339.68;143.87;143.87;144013.87;43.16;143.87;287.74;230.00;1070.51;0.93;1026.02;0.97;
47.16;-13.03;-195.97;-339.16;143.19;143.19;143333.19;42.96;143.19;286.38;220.00;1069.28;0.94;1026.02;0.97;
46.74;-12.77;-196.23;-338.74;142.51;142.51;142652.51;42.75;142.51;285.02;230.00;1069.28;0.94;1026.02;0.97;
-1.20;10.26;-196.26;-338.80;142.54;142.54;142682.54;42.76;142.54;285.08;230.00;1069.28;0.94;1039.46;0.96;
-1.39;-15.94;-196.06;-338.61;142.55;142.55;142692.55;42.77;142.55;285.10;230.00;1069.28;0.94;1024.91;0.98;
18.50;4.12;-196.12;-338.50;142.38;142.38;142522.38;42.71;142.38;284.76;230.00;1066.06;0.94;1024.91;0.98;
-58.23;-90.26;-197.74;-339.77;142.03;142.03;142172.03;42.61;142.03;284.06;230.00;1066.06;0.94;1025.80;0.97;
-108.72;-86.88;-199.12;-341.28;142.16;142.16;142302.16;42.65;142.16;284.32;230.00;1066.06;0.94;1025.88;0.97;
-77.22;-92.14;-199.86;-341.78;141.92;141.92;142061.92;42.58;141.92;283.84;230.00;1066.06;0.94;1018.66;0.98;
32.18;17.50;-199.50;-341.18;141.68;141.68;141821.68;42.50;141.68;283.36;120.00;1047.84;0.95;1018.66;0.98;
31.38;16.94;-198.94;-340.38;141.44;141.44;141581.44;42.43;141.44;282.88;230.00;1047.84;0.95;1018.66;0.98;
33.55;38.16;-198.16;-339.55;141.39;141.39;141531.39;42.42;141.39;282.78;230.00;1047.84;0.95;1017.46;0.98;
3.50;8.21;-198.21;-339.50;141.29;141.29;141431.29;42.39;141.29;282.58;230.00;1047.30;0.95;1017.46;0.98;
6.13;-20.66;-198.34;-339.13;140.79;140.79;140930.79;42.24;140.79;281.58;230.00;1047.30;0.95;1031.18;0.97;
15.76;-10.53;-198.47;-338.76;140.29;140.29;140430.29;42.09;140.29;280.58;230.00;1049.68;0.95;1031.18;0.97;
-14.21;-5.35;-198.65;-338.79;140.14;140.14;140280.14;42.04;140.14;280.28;230.00;1049.68;0.95;1021.89;0.98;
5.84;14.66;-198.66;-338.84;140.18;140.18;140320.18;42.05;140.18;280.36;210.00;1045.64;0.96;1021.89;0.98;
5.69;14.47;-198.47;-338.69;140.22;140.22;140360.22;42.07;140.22;280.44;230.00;1045.64;0.96;1021.89;0.98;
-4.36;4.38;-198.38;-338.64;140.26;140.26;140400.26;42.08;140.26;280.52;230.00;1040.18;0.96;1021.89;0.98;
5.63;14.04;-198.04;-338.63;140.59;140.59;140730.59;42.18;140.59;281.18;220.00;1020.04;0.98;1021.89;0.98;
5.62;14.07;-198.07;-338.62;140.55;140.55;140690.55;42.17;140.55;281.10;230.00;1020.04;0.98;1021.89;0.98;
5.50;-3.72;-198.28;-338.50;140.22;140.22;140360.22;42.07;140.22;280.44;230.00;1020.04;0.98;1034.30;0.97;
-0.36;-3.31;-198.69;-338.64;139.95;139.95;140089.95;41.99;139.95;279.90;230.00;1020.04;0.98;1034.30;0.97;
-20.94;-7.18;-198.82;-339.06;140.24;140.24;140380.24;42.07;140.24;280.48;230.00;1020.04;0.98;1025.86;0.97;
-0.86;12.64;-198.64;-339.14;140.50;140.50;140640.50;42.15;140.50;281.00;210.00;1020.36;0.98;1025.86;0.97;
-0.68;12.56;-198.56;-339.32;140.76;140.76;140900.76;42.23;140.76;281.52;230.00;1020.36;0.98;1025.86;0.97;
29.20;42.18;-198.18;-339.20;141.02;141.02;141161.02;42.31;141.02;282.04;230.00;1030.24;0.97;1025.86;0.97;
9.20;36.67;-197.67;-339.20;141.53;141.53;141671.53;42.46;141.53;283.06;230.00;1030.24;0.97;1046.03;0.96;
-1.00;20.02;-197.02;-339.00;141.98;141.98;142121.98;42.59;141.98;283.96;230.00;1030.24;0.97;1047.05;0.96;
-30.87;-10.10;-196.90;-339.13;142.23;142.23;142372.23;42.67;142.23;284.46;230.00;1030.05;0.97;1047.05;0.96;
-41.33;-47.54;-197.46;-339.67;142.21;142.21;142352.21;42.66;142.21;284.42;230.00;1030.05;0.97;1042.80;0.96;
8.81;2.67;-197.67;-339.81;142.14;142.14;142282.14;42.64;142.14;284.28;180.00;1030.28;0.97;1042.80;0.96;
9.32;2.76;-197.76;-340.32;142.56;142.56;142702.56;42.77;142.56;285.12;230.00;1030.28;0.97;1042.80;0.96;
9.53;38.19;-197.19;-340.53;143.34;143.34;143483.34;43.00;143.34;286.68;230.00;1030.28;0.97;1043.01;0.96;
23.07;37.40;-196.40;-340.07;143.67;143.67;143813.67;43.10;143.67;287.34;230.00;1030.28;0.97;1043.01;0.96;
2.80;7.17;-196.17;-339.80;143.63;143.63;143773.63;43.09;143.63;287.26;230.00;1030.28;0.97;1035.54;0.97;
-17.27;-12.60;-196.40;-339.73;143.33;143.33;143473.33;43.00;143.33;286.66;230.00;1023.29;0.98;1035.54;0.97;
15.57;-21.28;-196.72;-339.57;142.85;142.85;142992.85;42.86;142.85;285.70;230.00;1023.29;0.98;1048.38;0.95;
46.60;24.09;-197.09;-339.60;142.51;142.51;142652.51;42.75;142.51;285.02;230.00;1023.29;0.98;991.30;1.01;
16.93;-5.24;-197.76;-339.93;142.17;142.17;142312.17;42.65;142.17;284.34;260.00;1035.36;0.97;991.30;1.01;
17.26;-4.83;-198.17;-340.26;142.09;142.09;142232.09;42.63;142.09;284.18;230.00;1035.36;0.97;991.30;1.01;
0.57;-12.39;-198.61;-340.57;141.96;141.96;142101.96;42.59;141.96;283.92;230.00;1035.36;0.97;993.06;1.01;
30.28;17.45;-198.45;-340.28;141.83;141.83;141971.83;42.55;141.83;283.66;200.00;1031.26;0.97;993.06;1.01;
29.96;17.57;-198.57;-339.96;141.39;141.39;141531.39;42.42;141.39;282.78;230.00;1031.26;0.97;993.06;1.01;
28.85;18.71;-197.71;-338.85;141.14;141.14;141281.14;42.34;141.14;282.28;230.00;1031.26;0.97;1000.61;1.00;
1.01;17.48;-196.48;-338.01;141.53;141.53;141671.53;42.46;141.53;283.06;230.00;1031.26;0.97;1000.61;1.00;
-9.86;6.35;-195.35;-337.14;141.79;141.79;141931.79;42.54;141.79;283.58;240.00;1034.03;0.97;1000.61;1.00;
